,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,City
2018-01-11,3.7,0.2,10.2,0.0,230.0,207.0,18.0,,1026.9,56.0,CHICAGO IL
2018-01-12,9.4,3.5,15.2,15.7,80.0,187.0,23.8,,1014.0,11.0,CHICAGO IL
2018-01-13,9.8,-7.5,15.7,31.5,0.0,252.0,32.4,,1007.0,265.0,CHICAGO IL
2018-01-14,-7.5,-10.3,-5.3,0.0,0.0,333.0,18.7,,1034.5,350.0,CHICAGO IL
2018-01-15,-9.3,-11.4,-6.4,0.0,0.0,345.0,22.0,,1038.3,0.0,CHICAGO IL
2018-01-16,-4.6,-7.0,0.2,0.0,0.0,,8.3,,1032.4,153.0,CHICAGO IL
2018-01-17,-0.2,-0.9,0.7,5.3,30.0,31.0,10.4,,1023.4,0.0,CHICAGO IL
2018-01-18,-2.5,-6.4,-0.4,0.0,50.0,299.0,18.0,,1014.0,497.0,CHICAGO IL
2018-01-19,-2.8,-5.3,0.7,0.0,50.0,,15.5,,1014.0,229.0,CHICAGO IL
2018-01-20,2.5,-2.0,7.9,0.0,30.0,235.0,23.0,,1008.4,161.0,CHICAGO IL
2018-01-21,5.4,0.7,9.0,0.0,0.0,,9.7,,1019.2,467.0,CHICAGO IL
2018-01-22,2.0,0.7,3.5,1.5,0.0,,7.9,,,0.0,CHICAGO IL
2018-01-23,3.1,-0.4,12.4,32.0,0.0,349.0,14.8,,,0.0,CHICAGO IL
2018-01-24,3.2,-4.7,5.2,0.0,0.0,276.0,23.4,,1009.2,455.0,CHICAGO IL
2018-01-25,-4.0,-6.4,-1.4,0.0,0.0,303.0,25.9,,1024.4,556.0,CHICAGO IL
2018-01-26,-4.4,-7.5,0.7,0.0,0.0,,18.4,,1036.5,581.0,CHICAGO IL
2018-01-27,2.1,-4.2,11.3,0.0,0.0,201.0,26.3,,1028.6,406.0,CHICAGO IL
2018-01-28,9.0,5.7,10.7,0.8,0.0,250.0,16.6,,1022.7,0.0,CHICAGO IL
2018-01-29,3.2,-2.5,5.7,0.0,0.0,25.0,25.6,,1023.8,0.0,CHICAGO IL
2018-01-30,-3.3,-7.0,-0.9,3.8,100.0,339.0,24.5,,1013.7,0.0,CHICAGO IL
2018-01-31,-4.7,-8.1,-1.4,0.0,150.0,257.0,21.2,,1019.3,544.0,CHICAGO IL
2018-02-01,1.1,-1.4,7.4,1.0,80.0,213.0,21.6,,1013.8,120.0,CHICAGO IL
2018-02-02,-0.2,-11.4,2.9,6.4,100.0,285.0,28.1,,1011.8,223.0,CHICAGO IL
2018-02-03,-8.7,-12.5,-2.5,0.0,50.0,236.0,20.9,,1027.0,557.0,CHICAGO IL
2018-02-04,-0.2,-3.6,5.7,7.4,50.0,181.0,17.3,,1021.3,0.0,CHICAGO IL
2018-02-05,3.9,-4.7,5.7,9.1,0.0,293.0,21.6,,1010.2,464.0,CHICAGO IL
2018-02-06,-3.2,-5.9,0.7,0.0,0.0,258.0,13.3,,1028.3,25.0,CHICAGO IL
2018-02-07,-1.6,-5.3,5.7,16.5,0.0,,11.9,,1024.2,0.0,CHICAGO IL
2018-02-08,-1.6,-5.9,0.7,0.0,0.0,296.0,21.6,,1023.5,501.0,CHICAGO IL
2018-02-09,-3.3,-5.9,-0.4,0.0,0.0,240.0,18.4,,1032.4,384.0,CHICAGO IL
2018-02-10,3.4,-1.4,10.7,4.1,0.0,185.0,13.7,,1023.8,25.0,CHICAGO IL
2018-02-11,5.8,2.9,9.0,17.5,0.0,351.0,11.5,,,0.0,CHICAGO IL
2018-02-12,4.6,0.2,8.5,0.0,0.0,,16.9,,1023.0,132.0,CHICAGO IL
2018-02-13,-1.7,-4.2,0.2,0.0,0.0,18.0,16.2,,1040.8,498.0,CHICAGO IL
2018-02-14,1.3,-2.5,7.9,0.0,0.0,213.0,18.0,,1024.1,234.0,CHICAGO IL
2018-02-15,5.2,1.3,9.0,0.0,0.0,215.0,13.7,,1009.8,0.0,CHICAGO IL
2018-02-16,8.9,0.7,11.8,0.5,0.0,265.0,17.6,,1003.5,0.0,CHICAGO IL
2018-02-17,0.2,-3.1,1.3,4.3,0.0,58.0,18.7,,1025.6,468.0,CHICAGO IL
2018-02-18,1.6,-0.4,6.3,8.9,150.0,324.0,16.6,,1022.1,451.0,CHICAGO IL
2018-02-19,2.9,-3.6,9.6,1.5,80.0,201.0,20.2,,1031.0,518.0,CHICAGO IL
2018-02-20,12.5,5.2,20.7,0.3,0.0,217.0,17.3,,1023.8,461.0,CHICAGO IL
2018-02-21,12.8,4.6,21.8,0.0,0.0,225.0,23.0,,1022.8,456.0,CHICAGO IL
2018-02-22,7.5,-0.4,12.4,2.0,0.0,,15.5,,1036.4,0.0,CHICAGO IL
2018-02-23,1.3,-0.9,4.0,3.0,0.0,61.0,14.8,,1033.7,217.0,CHICAGO IL
2018-02-24,6.8,2.4,12.4,0.0,0.0,293.0,16.6,,1019.6,297.0,CHICAGO IL
2018-02-25,3.9,2.4,4.6,13.0,0.0,60.0,23.0,,1020.9,0.0,CHICAGO IL
2018-02-26,5.7,2.9,10.2,0.0,0.0,289.0,16.9,,1017.7,213.0,CHICAGO IL
2018-02-27,6.1,1.8,11.3,0.0,0.0,270.0,15.1,,1024.1,669.0,CHICAGO IL
2018-02-28,8.1,3.5,15.2,0.3,0.0,211.0,19.4,,1015.3,571.0,CHICAGO IL
2018-03-01,8.2,4.0,15.2,0.0,0.0,105.0,15.8,,1010.1,378.0,CHICAGO IL
2018-03-02,4.1,1.3,5.7,58.4,0.0,27.0,61.2,,998.1,0.0,CHICAGO IL
2018-03-03,3.8,2.4,5.7,0.0,0.0,15.0,41.0,,1012.6,34.0,CHICAGO IL
2018-03-04,3.6,1.8,4.6,0.0,0.0,26.0,24.1,,1016.8,0.0,CHICAGO IL
2018-03-05,2.3,-0.4,6.3,1.3,30.0,7.0,28.4,,1015.6,261.0,CHICAGO IL
2018-03-06,1.2,0.2,2.4,0.0,0.0,13.0,14.0,,1017.5,62.0,CHICAGO IL
2018-03-07,2.0,0.2,3.5,14.0,0.0,55.0,36.7,,1010.4,0.0,CHICAGO IL
2018-03-08,0.5,-0.9,2.9,18.0,360.0,305.0,25.2,,1000.5,0.0,CHICAGO IL
2018-03-09,0.5,-2.0,2.4,0.0,250.0,255.0,20.5,,1003.4,265.0,CHICAGO IL
2018-03-10,1.7,0.2,4.0,0.0,230.0,265.0,28.8,,1007.7,343.0,CHICAGO IL
2018-03-11,2.3,-0.9,6.3,0.0,200.0,,19.8,,,598.0,CHICAGO IL
2018-03-12,2.3,-2.0,5.2,0.0,180.0,36.0,22.3,,1016.7,155.0,CHICAGO IL
2018-03-13,0.3,-2.5,2.9,29.2,250.0,359.0,40.3,,1000.3,0.0,CHICAGO IL
2018-03-14,0.3,-2.0,4.6,0.8,480.0,248.0,29.2,,995.5,470.0,CHICAGO IL
2018-03-15,2.0,-0.4,5.7,0.3,380.0,269.0,28.4,,994.9,422.0,CHICAGO IL
2018-03-16,1.0,-2.5,2.9,0.0,330.0,290.0,28.4,,1000.8,315.0,CHICAGO IL
2018-03-17,-0.9,-7.5,5.2,0.0,300.0,285.0,29.5,,1005.3,533.0,CHICAGO IL
2018-03-18,-5.3,-9.2,0.2,0.0,300.0,314.0,22.7,,1010.8,694.0,CHICAGO IL
2018-03-19,-2.8,-6.4,2.9,0.0,280.0,308.0,23.0,,1012.4,704.0,CHICAGO IL
2018-03-20,-0.8,-4.7,3.5,0.0,250.0,,14.0,,1013.8,372.0,CHICAGO IL
2018-03-21,0.7,-0.4,3.5,0.0,230.0,26.0,31.7,,1008.3,0.0,CHICAGO IL
2018-03-22,1.8,-0.4,5.2,2.3,330.0,12.0,21.6,,1006.2,0.0,CHICAGO IL
2018-03-23,2.8,1.3,5.2,0.0,330.0,350.0,15.5,,1013.3,539.0,CHICAGO IL
2018-03-24,3.9,0.7,7.4,0.3,280.0,351.0,14.4,,1016.8,185.0,CHICAGO IL
2018-03-25,1.7,-0.4,3.5,1.8,250.0,22.0,23.0,,1031.1,134.0,CHICAGO IL
2018-03-26,1.0,-2.0,4.0,0.0,250.0,25.0,19.1,,1039.4,701.0,CHICAGO IL
2018-03-27,1.5,-2.5,5.2,0.0,200.0,34.0,13.7,,1032.7,592.0,CHICAGO IL
2018-03-28,4.8,1.8,11.8,0.3,180.0,121.0,9.4,,1017.0,293.0,CHICAGO IL
2018-03-29,5.7,2.4,9.6,0.3,100.0,,8.6,,1016.6,242.0,CHICAGO IL
2018-03-30,10.5,5.7,17.4,2.0,50.0,,19.1,,1007.9,0.0,CHICAGO IL
2018-03-31,7.8,3.5,13.5,0.0,0.0,281.0,23.0,,1019.4,731.0,CHICAGO IL
2018-04-01,8.4,2.4,14.6,0.0,0.0,241.0,28.8,,1014.2,336.0,CHICAGO IL
2018-04-02,2.4,-0.9,4.0,2.8,0.0,,9.4,,1019.9,77.0,CHICAGO IL
2018-04-03,2.9,-0.4,8.5,11.9,0.0,174.0,16.2,,1020.7,238.0,CHICAGO IL
2018-04-04,6.5,3.5,14.0,5.1,0.0,,20.9,,,0.0,CHICAGO IL
2018-04-05,3.2,-1.4,5.7,0.0,0.0,276.0,34.9,,1011.7,760.0,CHICAGO IL
2018-04-06,0.9,-2.0,5.7,5.3,0.0,222.0,17.6,,1015.9,156.0,CHICAGO IL
2018-04-07,4.6,1.3,7.9,0.3,0.0,,19.4,,1008.8,312.0,CHICAGO IL
2018-04-08,2.2,-0.4,5.2,0.0,0.0,343.0,21.6,,1010.6,290.0,CHICAGO IL
2018-04-09,2.2,-1.4,7.4,0.0,0.0,288.0,18.7,,1019.0,715.0,CHICAGO IL
2018-04-10,3.1,1.3,4.6,0.0,0.0,,5.8,,1021.5,0.0,CHICAGO IL
2018-04-11,2.6,-1.4,6.8,0.0,0.0,,17.6,,1020.5,364.0,CHICAGO IL
2018-04-12,5.8,1.8,12.4,1.5,0.0,179.0,18.7,,1016.4,500.0,CHICAGO IL
2018-04-13,12.3,6.3,20.2,0.0,0.0,218.0,15.1,,1010.7,96.0,CHICAGO IL
2018-04-14,7.8,2.9,10.7,0.0,0.0,43.0,21.2,,1018.5,328.0,CHICAGO IL
2018-04-15,1.9,0.2,3.5,1.0,0.0,56.0,36.0,,,0.0,CHICAGO IL
2018-04-16,3.8,1.8,11.3,39.9,0.0,85.0,31.7,,1014.9,0.0,CHICAGO IL
2018-04-17,7.9,4.0,9.6,0.0,0.0,247.0,24.8,,999.4,210.0,CHICAGO IL
2018-04-18,6.0,1.8,11.3,0.0,0.0,270.0,23.4,,1004.3,633.0,CHICAGO IL
2018-04-19,5.2,1.8,6.3,5.8,0.0,276.0,13.3,,1006.8,0.0,CHICAGO IL
2018-04-20,6.0,1.8,11.3,0.0,0.0,305.0,25.9,,1016.2,522.0,CHICAGO IL
2018-04-21,8.1,3.5,14.6,0.0,0.0,311.0,18.4,,1024.4,811.0,CHICAGO IL
2018-04-22,9.9,5.2,16.3,0.0,0.0,317.0,14.4,,1027.0,821.0,CHICAGO IL
2018-04-23,9.8,5.7,14.0,0.0,0.0,75.0,16.9,,1031.0,816.0,CHICAGO IL
2018-04-24,11.7,5.2,20.2,0.0,0.0,208.0,19.8,,1027.6,645.0,CHICAGO IL
2018-04-25,9.8,7.9,12.9,18.3,0.0,101.0,14.8,,1015.7,0.0,CHICAGO IL
2018-04-26,13.7,9.6,19.6,5.3,0.0,231.0,18.7,,1003.7,308.0,CHICAGO IL
2018-04-27,10.7,7.4,13.5,13.7,0.0,91.0,12.2,,1010.7,192.0,CHICAGO IL
2018-04-28,11.4,7.4,20.7,0.0,0.0,,12.6,,1009.5,711.0,CHICAGO IL
2018-04-29,12.4,5.7,15.2,1.3,0.0,283.0,16.6,,1010.2,227.0,CHICAGO IL
2018-04-30,6.9,4.0,8.5,5.1,0.0,,10.8,,1012.7,17.0,CHICAGO IL
2018-05-01,10.4,6.3,19.0,0.0,0.0,292.0,13.0,,1015.5,625.0,CHICAGO IL
2018-05-02,21.5,14.0,31.3,0.0,0.0,234.0,22.0,,1013.3,584.0,CHICAGO IL
2018-05-03,22.9,15.7,31.8,2.3,0.0,211.0,15.5,,1012.3,433.0,CHICAGO IL
2018-05-04,20.4,13.5,27.4,0.0,0.0,206.0,19.4,,1009.6,102.0,CHICAGO IL
2018-05-05,20.1,14.0,23.5,0.0,0.0,258.0,23.4,,1013.3,615.0,CHICAGO IL
2018-05-06,16.5,9.6,19.0,4.8,0.0,134.0,11.9,,1015.6,0.0,CHICAGO IL
2018-05-07,11.5,8.5,15.7,0.0,0.0,87.0,14.4,,1017.8,713.0,CHICAGO IL
2018-05-08,9.7,6.8,15.2,0.0,0.0,,13.0,,1024.6,852.0,CHICAGO IL
2018-05-09,12.2,7.4,16.8,0.0,0.0,115.0,14.4,,1021.6,768.0,CHICAGO IL
2018-05-10,10.9,9.0,21.3,0.0,0.0,,15.8,,1013.3,355.0,CHICAGO IL
2018-05-11,16.9,10.7,20.7,0.0,0.0,,15.5,,1013.1,703.0,CHICAGO IL
2018-05-12,10.4,9.0,11.3,5.3,0.0,57.0,12.2,,1021.4,0.0,CHICAGO IL
2018-05-13,9.7,8.5,11.8,0.0,0.0,62.0,14.0,,1021.1,392.0,CHICAGO IL
2018-05-14,12.8,9.0,20.2,0.0,0.0,172.0,14.0,,1014.6,551.0,CHICAGO IL
2018-05-15,18.5,14.0,29.0,25.4,0.0,224.0,16.9,,1010.0,333.0,CHICAGO IL
2018-05-16,13.0,9.6,16.3,0.0,0.0,57.0,15.1,,1020.0,272.0,CHICAGO IL
2018-05-17,14.1,10.2,21.3,0.0,0.0,,8.3,,1016.2,0.0,CHICAGO IL
2018-05-18,13.8,7.9,17.9,0.0,0.0,69.0,23.0,,1027.2,467.0,CHICAGO IL
2018-05-19,9.5,7.4,12.4,5.1,0.0,,13.0,,1026.9,133.0,CHICAGO IL
2018-05-20,18.2,11.8,26.8,2.0,0.0,249.0,18.7,,1012.7,0.0,CHICAGO IL
2018-05-21,19.0,13.5,26.3,0.0,0.0,,13.7,,1019.2,861.0,CHICAGO IL
2018-05-22,16.1,11.8,19.0,0.8,0.0,,10.8,,1019.4,0.0,CHICAGO IL
2018-05-23,16.9,11.8,28.5,0.5,0.0,248.0,15.5,,1011.6,677.0,CHICAGO IL
2018-05-24,15.6,11.3,19.6,0.0,0.0,88.0,19.1,,1018.0,795.0,CHICAGO IL
2018-05-25,20.5,11.8,30.7,0.0,0.0,241.0,24.1,,1011.2,779.0,CHICAGO IL
2018-05-26,25.0,15.7,31.3,0.0,0.0,257.0,18.7,,1008.3,502.0,CHICAGO IL
2018-05-27,13.3,9.6,15.7,0.5,0.0,56.0,25.9,,,0.0,CHICAGO IL
2018-05-28,10.8,9.6,14.6,1.5,0.0,68.0,12.6,,1018.5,27.0,CHICAGO IL
2018-05-29,18.8,14.0,29.0,0.0,0.0,194.0,15.1,,1014.7,775.0,CHICAGO IL
2018-05-30,17.7,15.2,20.2,0.0,0.0,61.0,13.7,,1020.7,758.0,CHICAGO IL
2018-05-31,18.7,12.9,27.9,0.0,0.0,179.0,16.2,,1017.5,759.0,CHICAGO IL
2018-06-01,20.9,17.4,25.7,0.3,0.0,180.0,13.0,,1009.7,9.0,CHICAGO IL
2018-06-02,22.4,13.5,26.8,0.3,0.0,86.0,13.7,,1007.7,353.0,CHICAGO IL
2018-06-03,14.2,9.6,15.2,0.0,0.0,84.0,21.2,,1018.1,816.0,CHICAGO IL
2018-06-04,10.6,9.0,11.3,15.7,0.0,77.0,23.4,,1010.7,0.0,CHICAGO IL
2018-06-05,11.5,9.0,15.7,8.6,0.0,55.0,11.9,,1004.8,173.0,CHICAGO IL
2018-06-06,13.2,11.3,16.3,0.0,0.0,68.0,15.1,,1010.7,373.0,CHICAGO IL
2018-06-07,15.5,11.8,21.8,0.0,0.0,201.0,18.4,,1018.7,282.0,CHICAGO IL
2018-06-08,17.9,12.4,26.8,0.0,0.0,216.0,10.8,,1019.2,684.0,CHICAGO IL
2018-06-09,21.8,16.3,26.3,0.0,0.0,314.0,12.6,,1018.1,767.0,CHICAGO IL
2018-06-10,19.4,15.2,21.8,0.0,0.0,56.0,16.2,,1017.3,593.0,CHICAGO IL
2018-06-11,16.0,12.9,17.4,0.0,0.0,127.0,16.9,,1018.9,594.0,CHICAGO IL
2018-06-12,18.1,11.8,26.3,0.0,0.0,226.0,28.8,,1019.5,814.0,CHICAGO IL
2018-06-13,19.3,14.6,24.6,0.0,0.0,223.0,25.6,,1011.5,284.0,CHICAGO IL
2018-06-14,22.2,13.5,25.7,0.0,0.0,271.0,23.8,,1004.5,495.0,CHICAGO IL
2018-06-15,14.8,11.8,17.4,0.0,0.0,87.0,13.0,,1012.7,266.0,CHICAGO IL
2018-06-16,20.7,12.9,29.0,0.0,0.0,276.0,12.2,,1014.1,761.0,CHICAGO IL
2018-06-17,20.3,16.3,26.8,0.0,0.0,,12.2,,1017.5,807.0,CHICAGO IL
2018-06-18,23.5,18.5,31.3,3.3,0.0,215.0,26.3,,1011.4,284.0,CHICAGO IL
2018-06-19,24.6,19.6,28.5,0.3,0.0,310.0,20.5,,1006.6,789.0,CHICAGO IL
2018-06-20,22.4,16.8,29.0,0.0,0.0,274.0,13.0,,1010.2,459.0,CHICAGO IL
2018-06-21,22.4,17.4,26.3,0.0,0.0,87.0,12.2,,1008.5,706.0,CHICAGO IL
2018-06-22,18.6,15.2,20.7,0.0,0.0,65.0,16.6,,1016.6,688.0,CHICAGO IL
2018-06-23,16.8,15.2,17.9,0.0,0.0,62.0,15.1,,1014.1,0.0,CHICAGO IL
2018-06-24,18.1,14.6,24.6,6.6,0.0,132.0,9.4,,1009.2,9.0,CHICAGO IL
2018-06-25,19.7,15.7,22.9,8.4,0.0,,14.8,,1013.5,449.0,CHICAGO IL
2018-06-26,18.9,15.2,25.7,0.0,0.0,210.0,19.8,,1022.3,824.0,CHICAGO IL
2018-06-27,21.2,16.8,26.3,2.3,0.0,217.0,20.5,,1018.2,156.0,CHICAGO IL
2018-06-28,21.0,17.9,24.0,29.5,0.0,178.0,13.3,,,0.0,CHICAGO IL
2018-06-29,25.2,21.8,31.8,0.0,0.0,283.0,12.6,,1011.5,824.0,CHICAGO IL
2018-06-30,27.1,23.5,32.9,0.0,0.0,197.0,12.2,,1015.4,686.0,CHICAGO IL
2018-07-01,27.6,20.7,32.9,0.0,0.0,129.0,13.0,,1015.7,667.0,CHICAGO IL
2018-07-02,22.4,20.2,28.5,0.0,0.0,82.0,13.7,,1018.8,858.0,CHICAGO IL
2018-07-03,28.7,22.4,36.3,0.3,0.0,217.0,15.1,,1020.2,657.0,CHICAGO IL
2018-07-04,28.5,22.4,30.2,0.0,0.0,62.0,10.1,,1025.0,884.0,CHICAGO IL
2018-07-05,28.3,22.9,34.0,0.0,0.0,208.0,18.7,,1022.9,865.0,CHICAGO IL
2018-07-06,26.8,17.9,29.6,8.9,0.0,248.0,26.6,,1014.9,18.0,CHICAGO IL
2018-07-07,20.5,15.7,23.5,0.0,0.0,272.0,15.8,,1025.3,900.0,CHICAGO IL
2018-07-08,21.1,15.7,26.8,0.0,0.0,168.0,14.8,,1026.4,890.0,CHICAGO IL
2018-07-09,24.6,17.9,32.4,0.0,0.0,220.0,18.4,,1020.0,852.0,CHICAGO IL
2018-07-10,26.9,19.6,35.2,0.0,0.0,256.0,15.5,,1011.7,751.0,CHICAGO IL
2018-07-11,23.1,18.5,23.5,4.8,0.0,,17.6,,1014.6,705.0,CHICAGO IL
2018-07-12,20.7,17.9,22.9,0.0,0.0,52.0,15.1,,1021.5,867.0,CHICAGO IL
2018-07-13,20.9,17.4,25.2,0.0,0.0,138.0,18.7,,1023.4,568.0,CHICAGO IL
2018-07-14,20.0,16.8,24.0,7.9,0.0,124.0,14.0,,1020.3,540.0,CHICAGO IL
2018-07-15,21.7,19.0,25.7,0.3,0.0,115.0,10.4,,1015.0,521.0,CHICAGO IL
2018-07-16,20.9,19.0,24.6,0.0,0.0,,10.8,,,682.0,CHICAGO IL
2018-07-17,24.5,20.2,32.4,68.1,0.0,211.0,18.4,,,430.0,CHICAGO IL
2018-07-18,23.9,20.2,27.9,1.5,0.0,325.0,16.6,,1010.6,769.0,CHICAGO IL
2018-07-19,21.9,17.9,24.6,0.0,0.0,68.0,15.5,,1018.0,874.0,CHICAGO IL
2018-07-20,21.9,18.5,25.7,0.0,0.0,158.0,15.5,,1021.1,864.0,CHICAGO IL
2018-07-21,20.3,16.8,22.9,0.0,0.0,113.0,14.0,,1021.1,738.0,CHICAGO IL
2018-07-22,21.1,19.0,25.2,4.3,0.0,103.0,17.3,,1019.0,9.0,CHICAGO IL
2018-07-23,25.4,23.5,29.6,0.8,0.0,168.0,20.2,,1023.0,327.0,CHICAGO IL
2018-07-24,26.3,22.4,30.7,0.0,0.0,164.0,16.9,,1024.4,698.0,CHICAGO IL
2018-07-25,25.9,23.5,30.2,3.6,0.0,172.0,20.9,,1018.3,159.0,CHICAGO IL
2018-07-26,24.9,22.4,29.6,15.2,0.0,204.0,19.4,,1011.0,158.0,CHICAGO IL
2018-07-27,25.6,21.3,31.8,0.0,0.0,200.0,13.7,,1014.6,605.0,CHICAGO IL
2018-07-28,25.9,21.8,30.2,0.0,0.0,174.0,15.1,,1014.9,569.0,CHICAGO IL
2018-07-29,25.6,22.9,28.5,0.0,0.0,278.0,14.0,,1016.3,768.0,CHICAGO IL
2018-07-30,24.2,20.7,27.4,0.0,0.0,231.0,13.7,,1019.9,470.0,CHICAGO IL
2018-07-31,23.5,20.2,27.4,0.0,0.0,157.0,13.0,,1019.5,739.0,CHICAGO IL
2018-08-01,23.3,19.6,28.5,0.0,0.0,168.0,15.8,,1018.7,199.0,CHICAGO IL
2018-08-02,28.5,24.0,34.6,0.0,0.0,225.0,21.2,,1017.2,761.0,CHICAGO IL
2018-08-03,27.7,24.6,32.4,1.5,0.0,218.0,16.9,,1020.0,492.0,CHICAGO IL
2018-08-04,25.1,22.4,29.0,16.3,0.0,202.0,14.8,,1018.9,301.0,CHICAGO IL
2018-08-05,25.0,20.7,30.2,0.0,0.0,261.0,10.1,,1018.9,815.0,CHICAGO IL
2018-08-06,28.5,22.4,35.2,0.0,0.0,230.0,13.0,,1016.6,822.0,CHICAGO IL
2018-08-07,29.8,24.6,34.6,0.0,0.0,223.0,18.7,,1013.2,682.0,CHICAGO IL
2018-08-08,26.2,22.9,29.0,24.9,0.0,150.0,11.2,,1011.4,460.0,CHICAGO IL
2018-08-09,26.2,22.9,31.8,1.5,0.0,241.0,14.8,,1007.1,509.0,CHICAGO IL
2018-08-10,25.9,21.8,30.7,0.0,0.0,315.0,11.5,,1010.7,651.0,CHICAGO IL
2018-08-11,21.4,19.0,22.4,9.9,0.0,75.0,11.5,,1015.9,0.0,CHICAGO IL
2018-08-12,20.8,19.0,23.5,35.1,0.0,42.0,13.7,,1018.4,0.0,CHICAGO IL
2018-08-13,20.5,19.6,22.9,7.4,0.0,28.0,15.5,,1017.5,0.0,CHICAGO IL
2018-08-14,22.1,20.2,26.3,0.3,0.0,69.0,9.7,,1011.9,502.0,CHICAGO IL
2018-08-15,24.4,20.7,30.7,0.0,0.0,216.0,10.4,,1010.2,509.0,CHICAGO IL
2018-08-16,28.5,23.5,32.4,0.0,0.0,283.0,14.8,,1014.7,515.0,CHICAGO IL
2018-08-17,23.7,20.7,26.3,5.1,0.0,57.0,13.0,,1017.0,531.0,CHICAGO IL
2018-08-18,25.3,19.0,30.7,3.3,0.0,264.0,18.7,,1009.8,165.0,CHICAGO IL
2018-08-19,20.6,19.0,22.4,0.3,0.0,47.0,24.5,,1016.4,527.0,CHICAGO IL
2018-08-20,20.6,19.0,22.9,0.0,0.0,45.0,18.0,,1021.0,591.0,CHICAGO IL
2018-08-21,19.7,17.9,21.8,0.0,0.0,63.0,14.0,,1019.2,155.0,CHICAGO IL
2018-08-22,21.7,18.5,28.5,12.7,0.0,209.0,14.4,,1006.6,326.0,CHICAGO IL
2018-08-23,22.3,18.5,26.3,0.0,0.0,308.0,16.9,,1011.7,187.0,CHICAGO IL
2018-08-24,22.4,16.3,29.0,0.0,0.0,216.0,12.6,,1021.1,754.0,CHICAGO IL
2018-08-25,22.9,18.5,27.4,0.0,0.0,191.0,14.4,,1024.6,735.0,CHICAGO IL
2018-08-26,22.2,16.3,28.5,0.0,0.0,212.0,15.8,,1019.5,716.0,CHICAGO IL
2018-08-27,26.4,22.4,31.8,0.0,0.0,269.0,14.8,,1016.2,706.0,CHICAGO IL
2018-08-28,29.1,23.5,35.7,0.0,0.0,234.0,17.6,,1014.5,672.0,CHICAGO IL
2018-08-29,31.4,26.8,36.3,0.0,0.0,242.0,18.4,,1013.0,399.0,CHICAGO IL
2018-08-30,27.9,21.3,32.9,0.0,0.0,335.0,18.0,,1015.6,564.0,CHICAGO IL
2018-08-31,21.0,16.8,22.4,0.0,0.0,59.0,17.6,,1026.3,610.0,CHICAGO IL
2018-09-01,19.7,16.8,22.9,0.0,0.0,61.0,11.9,,1027.2,521.0,CHICAGO IL
2018-09-02,21.8,17.4,28.5,0.0,0.0,178.0,14.4,,1024.0,684.0,CHICAGO IL
2018-09-03,27.1,22.4,35.2,0.0,0.0,234.0,16.9,,1021.8,650.0,CHICAGO IL
2018-09-04,27.8,22.4,30.2,0.0,0.0,71.0,15.5,,1022.2,695.0,CHICAGO IL
2018-09-05,25.5,21.3,32.9,0.0,0.0,193.0,15.8,,1022.6,638.0,CHICAGO IL
2018-09-06,27.0,22.9,35.7,0.8,0.0,247.0,16.2,,1018.8,488.0,CHICAGO IL
2018-09-07,21.5,18.5,23.5,0.0,0.0,58.0,13.7,,1021.5,0.0,CHICAGO IL
2018-09-08,19.2,14.6,21.3,0.0,0.0,7.0,15.5,,1020.5,31.0,CHICAGO IL
2018-09-09,15.9,13.5,17.9,0.0,0.0,29.0,22.0,,1025.2,0.0,CHICAGO IL
2018-09-10,17.3,16.3,19.6,19.3,0.0,83.0,28.8,,1026.5,0.0,CHICAGO IL
2018-09-11,19.3,17.9,23.5,13.5,0.0,47.0,9.7,,1020.8,0.0,CHICAGO IL
2018-09-12,19.9,18.5,20.7,6.6,0.0,40.0,12.2,,1024.6,0.0,CHICAGO IL
2018-09-13,19.4,17.9,21.3,11.2,0.0,60.0,7.9,,1025.8,91.0,CHICAGO IL
2018-09-14,20.0,17.9,23.5,0.0,0.0,52.0,8.6,,1024.6,233.0,CHICAGO IL
2018-09-15,19.0,16.8,22.4,0.0,0.0,138.0,8.3,,1022.8,218.0,CHICAGO IL
2018-09-16,21.3,16.8,26.8,0.0,0.0,171.0,11.2,,1022.1,695.0,CHICAGO IL
2018-09-17,23.2,19.0,29.0,0.0,0.0,212.0,16.9,,1018.8,372.0,CHICAGO IL
2018-09-18,22.3,20.2,24.6,29.2,0.0,193.0,9.4,,1008.9,0.0,CHICAGO IL
2018-09-19,18.5,16.3,21.3,0.0,0.0,32.0,18.7,,1013.6,7.0,CHICAGO IL
2018-09-20,16.7,15.2,18.5,0.0,0.0,53.0,18.0,,1023.5,110.0,CHICAGO IL
2018-09-21,18.0,15.7,22.4,0.0,0.0,176.0,19.8,,1022.0,352.0,CHICAGO IL
2018-09-22,20.4,13.5,22.4,0.8,0.0,292.0,20.5,,1016.9,175.0,CHICAGO IL
2018-09-23,14.8,11.3,17.9,0.0,0.0,300.0,9.4,,1024.2,58.0,CHICAGO IL
2018-09-24,13.8,11.8,15.2,0.0,0.0,43.0,24.8,,1033.6,0.0,CHICAGO IL
2018-09-25,15.3,13.5,21.3,31.5,0.0,117.0,24.1,,1030.1,0.0,CHICAGO IL
2018-09-26,23.2,19.6,28.5,7.1,0.0,202.0,20.5,,1014.7,244.0,CHICAGO IL
